# s1, s2, s3, s4, s5, s6, s7, s8, s9, sMean, LidoSNS1, LidoSNS2, LidoSNS3, LidoSNSmean, LidoSham1, LidoSham2, LidoSham3, LidoShamMean, Hex1, Hex2, Hex3, HexMean, Atr1, Atr2, Atr3, AtrMean
6.428066664279470377e-01,5.355574164559555594e-01,3.115517522296897823e-01,1.739278403651383087e-01,1.401621065818630940e-01,2.416577561718895595e-01,1.660997165565305522e-01,1.681001303543652736e-01,5.850235575415496658e-01,3.294318825205476697e-01,2.213129051770465483e-01,2.019467577528047397e-01,3.264531802625299517e-01,2.499042810641270707e-01,3.513566325225724318e-01,2.392807168723123934e-01,4.965456328295602129e-01,3.623943274081484200e-01,2.776357789670768628e-01,1.012945259621346877e-01,3.172197757651559757e-01,2.320500268981224856e-01,4.424394857944065618e-01,3.163985684121172204e-01,3.099764843256309632e-01,3.562715128440516188e-01
5.274169076479751084e-01,5.331630596857337423e-01,3.966906847808786551e-01,1.651505551082976808e-01,6.518859292922911386e-02,1.990390319605950253e-01,1.612662236237127900e-01,1.462567007847084821e-01,5.661753323191647258e-01,3.067052320933661425e-01,2.221183456833756564e-01,1.770840717677941711e-01,3.046516486054713369e-01,2.346180220188803789e-01,3.111738802924151059e-01,2.773629533201074082e-01,4.937813653063954922e-01,3.607727329729726873e-01,2.692534748743128370e-01,1.535184599045749110e-01,2.896214155643860866e-01,2.374644501144246023e-01,4.342617546395700634e-01,4.287667787098797811e-01,3.427494114105428258e-01,4.019259815866642604e-01
4.019166821462675787e-01,4.712970951187230861e-01,4.204160070039762442e-01,1.593974749224429388e-01,4.133887335152337805e-02,1.716472240756417023e-01,1.686527222167967521e-01,1.542044597698037367e-01,5.138244976486732174e-01,2.780772262504276338e-01,2.447797950217221741e-01,2.205804898857025020e-01,2.807849911682439026e-01,2.487150920252228781e-01,2.958130047265313811e-01,2.186688088256602269e-01,5.169138724609438906e-01,3.437985620043784718e-01,2.399649260548301355e-01,2.069353938816931304e-01,2.930587754468234607e-01,2.466530317944488904e-01,4.372051412185157804e-01,5.224922972126222476e-01,3.580325527413862341e-01,4.392433303908414577e-01
2.803687828001216187e-01,4.540815784802333388e-01,4.587129313447405599e-01,1.513092885804894761e-01,4.703306460679357315e-02,1.401356836060756450e-01,1.391172797622857726e-01,1.670739045201884154e-01,5.177621362094300128e-01,2.617327388789287279e-01,2.894979666513733951e-01,2.566647812838169784e-01,2.061050662983291148e-01,2.507559380778398572e-01,3.177006250965149770e-01,2.152721796164911439e-01,4.979342262447289391e-01,3.436356769859116866e-01,2.605581532695054880e-01,2.342340862092697762e-01,2.910913034791832166e-01,2.619611809859861418e-01,4.887484798300306688e-01,5.938307625199087392e-01,3.944711805268440452e-01,4.923501409589278732e-01
2.352243732925956010e-01,4.446864737208698903e-01,4.021812425422865434e-01,1.411191926389364082e-01,5.209450752534224016e-02,9.502367220705706941e-02,1.424997627103323228e-01,2.032856283712803358e-01,5.038429298632423059e-01,2.466619758746602664e-01,3.039404297861068582e-01,2.824122057147121501e-01,1.423802768158566323e-01,2.429109707722252320e-01,4.004956194109041689e-01,2.759695637946890656e-01,4.172399061271505616e-01,3.645683631109146172e-01,2.811952759368637200e-01,2.685535405669384201e-01,2.811494962073254333e-01,2.769661042370425430e-01,4.896530517350526912e-01,6.941298742075361350e-01,3.659188071396755615e-01,5.165672443607547404e-01
2.716288924830109752e-01,4.023038284053683245e-01,4.417646568812756414e-01,2.259674688680036181e-01,6.407737924411663344e-02,8.691090598774735276e-02,1.332535397828081558e-01,2.410557186633411619e-01,4.653956656481852971e-01,2.591508951070952693e-01,3.105427232254243108e-01,3.325596752822918001e-01,1.514722000497727150e-01,2.648581995191629512e-01,4.480710476001973919e-01,3.187077888754487054e-01,4.109252637871065872e-01,3.925680334209175615e-01,2.498340396024900656e-01,3.268300718148481332e-01,3.001275822564536955e-01,2.922638978912639462e-01,5.320193687083417666e-01,6.680278304492304198e-01,3.070824022405361231e-01,5.023765337993694180e-01
3.824403268345094031e-01,3.422527819599053833e-01,4.436256765884138420e-01,2.356559070971656067e-01,1.055153073072176567e-01,9.711827514918240645e-02,1.540233235096366005e-01,2.517740485252432103e-01,4.375327286291764151e-01,2.722153750667167249e-01,3.200141450486768124e-01,3.199824215218342038e-01,1.436656448891113769e-01,2.612207371532074274e-01,4.579876977240872060e-01,2.582954057930407776e-01,3.980135938465309553e-01,3.714322324545529797e-01,2.723846216186984748e-01,2.981620180008605070e-01,3.635394238765826680e-01,3.113620211653805314e-01,5.089757853071347204e-01,5.721305837519565785e-01,3.082526444842955127e-01,4.631196711811289557e-01
5.161638725223156587e-01,3.263612372531525807e-01,4.580535902432018025e-01,2.621312729456093393e-01,1.281106453332427064e-01,1.693489328422998486e-01,1.610074625476670407e-01,2.801162531762827479e-01,3.907572338036345849e-01,2.991167222963784789e-01,3.558013318169542805e-01,2.883532084293278785e-01,1.250508693097714397e-01,2.564018031853512181e-01,4.711213338808363238e-01,2.669008089483980717e-01,4.246248912821982691e-01,3.875490113704775363e-01,2.630652824228661979e-01,2.691118931518559632e-01,3.407593501026212612e-01,2.909788418924478259e-01,5.198997366639872553e-01,4.866041698871953480e-01,2.517056553719839718e-01,4.194031873077221917e-01
6.621351426248679450e-01,3.212158195655376858e-01,4.402565348188289818e-01,2.752347386294076159e-01,1.628745277337174113e-01,1.778537469002344495e-01,1.807715602809167876e-01,2.691175480460714087e-01,2.965906879228498161e-01,3.095611451691591132e-01,2.981949882362641691e-01,2.431205684137921763e-01,1.493139336186573018e-01,2.302098300895712157e-01,5.618484517836378478e-01,2.326281572647445617e-01,5.117977706816503325e-01,4.354247932433442103e-01,2.819185702737115884e-01,2.505571231069098070e-01,3.173838520723023526e-01,2.832865151509745827e-01,5.217029864481389501e-01,4.877454791170919290e-01,2.309342513322434343e-01,4.134609056324914378e-01
7.365737262926501661e-01,3.036707088722067627e-01,5.047437921444100084e-01,3.650974777323142684e-01,1.714557159630089589e-01,2.533470923116851736e-01,1.672195212759191862e-01,2.520057673652644215e-01,2.660355017924643795e-01,3.355721448611025393e-01,2.541253452396546320e-01,2.109233908407844582e-01,1.544114788181843723e-01,2.064867382995411449e-01,4.958221814711151754e-01,1.734782408027911171e-01,5.413348443785424013e-01,4.035450888841495831e-01,3.088630332525695854e-01,2.436864911200530004e-01,2.791140676092851436e-01,2.772211973273026042e-01,5.084991151736261150e-01,4.283896611129932586e-01,1.706406799805876007e-01,3.691764854224022785e-01
7.789211202082413354e-01,2.911624584719163522e-01,5.399222950521107567e-01,3.251580354651167903e-01,1.848855499301777228e-01,2.753224772985617963e-01,1.887703766447373366e-01,2.273505416092916620e-01,2.948204823646278783e-01,3.451459263383090392e-01,2.471508553597260571e-01,1.706603197618448975e-01,1.679204520158009417e-01,1.952438757124572988e-01,4.202926968789569284e-01,1.055353677949909807e-01,4.542095641882696322e-01,3.266792096207392082e-01,3.191479672916529009e-01,1.549082768630711260e-01,2.583825171378720253e-01,2.441462537641986563e-01,4.157461653732440476e-01,3.865116982968970771e-01,1.858057356981561159e-01,3.293545331227658024e-01
7.534546236721837431e-01,2.922190960418049599e-01,5.813921932047378949e-01,3.316894509017799808e-01,1.371530525894485153e-01,2.801426887127860255e-01,2.322582117737880536e-01,2.720777802130441847e-01,2.900240387170242573e-01,3.522679039807330437e-01,2.460452524093938165e-01,1.661641836342909184e-01,1.699594970778406378e-01,1.940563110405084668e-01,4.185511443804131315e-01,1.093643299827732618e-01,4.783261080542274835e-01,3.354138608058046533e-01,3.258916700781412379e-01,1.993893133514774152e-01,1.987376685655078690e-01,2.413395506650421740e-01,3.739436325657578553e-01,4.120203182837542388e-01,1.697147975870905157e-01,3.185595828122008699e-01
6.132901169097039196e-01,2.796803745366275851e-01,5.637156910512117758e-01,3.343426376613081175e-01,1.192527955961139724e-01,2.366841437310228113e-01,3.388689156828064708e-01,2.405797235783268262e-01,3.003793485858068379e-01,3.363104163703253824e-01,1.913112388339897052e-01,1.815591682490406700e-01,1.657639273485216336e-01,1.795447781438506973e-01,3.853640130292916299e-01,1.088669274843169915e-01,4.680967973427584417e-01,3.207759126187890164e-01,3.488065992281519923e-01,1.969289476423455310e-01,2.058512944211884077e-01,2.505289470972286714e-01,2.742542877847938820e-01,4.442229437289995642e-01,2.241900245941167158e-01,3.142224187026367299e-01
4.666036125704436932e-01,2.593783352905745798e-01,5.164196717272033776e-01,4.433037209279603874e-01,8.830955180474972521e-02,2.870924311321118583e-01,3.512449161373467632e-01,2.257939634824623343e-01,4.013928883869454234e-01,3.377265657177553337e-01,2.074747979046236424e-01,2.282355225330690018e-01,1.226702885711659918e-01,1.861268696696195546e-01,2.814793175289935223e-01,1.072346076136852788e-01,5.016800676861350450e-01,2.967979976096046246e-01,3.667030937058541329e-01,2.233067370359123061e-01,2.830244790443060543e-01,2.910114365953574977e-01,2.933372987597550607e-01,3.942337017747633010e-01,1.902615650814880044e-01,2.926108552053354739e-01
3.164247374416532810e-01,2.734499042819436565e-01,4.044231580100386969e-01,4.759456107071400877e-01,8.483734602678509595e-02,2.552700349395877200e-01,4.068823711116152930e-01,2.442261643429986806e-01,4.530364977024191608e-01,3.238328693960201843e-01,2.206555670622122878e-01,2.843350396479792375e-01,1.107275517377786372e-01,2.052393861493233551e-01,2.236222756607190720e-01,1.555178889619924232e-01,5.512471834157480766e-01,3.101291160128198388e-01,3.821303199811552642e-01,2.185222754132183920e-01,3.077602227579632199e-01,3.028042727174456439e-01,3.313580744615506890e-01,4.327465827207987448e-01,1.969710042242923120e-01,3.203585538022139523e-01
2.274842161641032479e-01,2.152047903500715620e-01,2.673052501625676203e-01,4.504374231582318200e-01,6.379877260266368644e-02,3.318889038679685433e-01,4.189093454136127437e-01,2.397918951728030268e-01,3.953991049964741822e-01,2.900244113209440311e-01,2.708765524434909588e-01,2.585852674246552629e-01,1.213960315025815334e-01,2.169526171235759138e-01,2.292214188806980246e-01,1.865608431807970757e-01,6.651497833897707102e-01,3.603106818170886405e-01,4.065699934848112096e-01,2.813776183234836248e-01,2.959741799385312566e-01,3.279739305822753637e-01,3.153380164880957293e-01,4.415766595323333266e-01,2.263942228560040237e-01,3.277696329588110635e-01
1.783197193428435467e-01,1.861391116470116347e-01,1.743381700352642782e-01,4.999760126705865559e-01,7.853965289681638651e-02,3.556032839688384461e-01,4.104628810083824075e-01,1.976368579065763131e-01,4.325238076084531036e-01,2.792821663427524914e-01,2.843299551134436109e-01,3.380220470631343233e-01,1.381091236879939399e-01,2.534870419548573284e-01,2.448105053313781865e-01,2.043516271481450874e-01,7.265662597356652430e-01,3.919094640717295519e-01,4.266841258011083715e-01,2.268683531682285093e-01,3.496404765738418408e-01,3.343976518477262405e-01,3.387367518809440980e-01,4.562923210515918981e-01,2.512730883363417655e-01,3.487673870896259021e-01
2.358506904113312486e-01,1.674229433825132618e-01,1.724640182741353500e-01,5.675525173091159337e-01,8.500707082154690397e-02,3.552044425242399939e-01,3.373165806678741774e-01,1.853982769793873220e-01,4.695875529355021394e-01,2.862004548117384473e-01,2.586078788011121898e-01,3.765225889145654148e-01,1.565232644408780516e-01,2.638845773855185706e-01,2.196600210527663022e-01,2.480138140539168146e-01,6.360821256091583331e-01,3.679186535719471962e-01,4.434519428825439147e-01,2.105019015542552441e-01,4.032696773298340420e-01,3.524078405888777521e-01,3.974647326770224254e-01,4.543128027585595641e-01,2.545634124899066597e-01,3.687803159751628646e-01
2.781755949328726385e-01,1.650386314573324964e-01,2.860014584449771524e-01,4.371393714263376862e-01,1.062189807397231761e-01,3.408683018456059588e-01,3.089866723294420470e-01,1.910468600418027962e-01,4.108710123635518352e-01,2.804829870646272649e-01,2.412201008421988035e-01,3.648626491493217605e-01,1.626680223165152539e-01,2.562502574360119301e-01,2.197281474614015961e-01,2.659607055867042047e-01,5.999672818044103906e-01,3.618853782841720546e-01,3.745389288514388570e-01,2.183505916595777363e-01,3.375743547758304208e-01,3.101546250956156991e-01,3.445350876546854346e-01,4.307542819887970609e-01,2.313867875804760388e-01,3.355587190746527892e-01
2.989489327123436846e-01,1.578836842095313331e-01,2.889252673812251482e-01,3.751762283203760040e-01,1.343118230220369524e-01,3.250156267025914869e-01,2.490559608202886355e-01,1.680692735866387011e-01,4.155870658361010550e-01,2.681082069545703828e-01,2.152067352548300561e-01,3.130733881034501453e-01,1.626674652367142981e-01,2.303158628649981665e-01,2.387900830360763504e-01,2.290800597671306948e-01,6.037928999940447294e-01,3.572210142657505916e-01,3.724542419174866614e-01,2.652558344595604689e-01,3.206292077784752559e-01,3.194464280518408139e-01,2.440933880200560624e-01,3.707705743892120154e-01,2.181439429776901306e-01,2.776693017956527454e-01
3.267432572118821321e-01,1.752847536620066593e-01,3.458979230151385531e-01,3.537304647486621545e-01,1.590373168563587458e-01,2.566706188373473196e-01,2.133739852839340867e-01,1.658457251024600398e-01,4.651003585187482026e-01,2.735204892485041950e-01,1.568119766675437066e-01,3.471439012904113386e-01,1.425662051967719890e-01,2.155073610515756688e-01,3.077482628489491279e-01,2.169079180215788827e-01,6.004304592163010046e-01,3.750288800289429680e-01,3.449478593774727986e-01,2.599511979271625361e-01,3.179405511655858385e-01,3.076132028234070392e-01,2.504503771797914058e-01,3.897020566881735926e-01,1.856429070763226663e-01,2.752651136480958605e-01
2.906852822117514390e-01,1.749819997927232751e-01,3.824714721929723393e-01,3.793879815759737539e-01,1.817200171670407260e-01,2.119205800970519193e-01,1.901632621519098731e-01,1.844971280111138978e-01,5.069482422426119239e-01,2.780862183825721368e-01,1.237348576659826477e-01,2.772024377132765727e-01,1.458097506575398994e-01,1.822490153455997020e-01,2.843525384721317661e-01,1.970270336124997357e-01,5.954544559742345200e-01,3.589446760196219888e-01,3.229812255940032739e-01,3.144228158691618202e-01,2.483098023499167029e-01,2.952379479376939231e-01,2.064888981969858206e-01,3.893157284047589206e-01,2.017920035677605028e-01,2.658655433898350906e-01
2.250175956417507506e-01,1.741648035709289499e-01,4.308738435382878373e-01,2.907698424441861329e-01,2.107396094762435668e-01,2.097419253556495333e-01,1.834251519286084486e-01,1.943430726163882238e-01,4.796890876609126164e-01,2.665294369147728770e-01,1.457984601911249400e-01,2.221033940330499890e-01,1.336152383572226654e-01,1.671723641937992166e-01,3.147928589399867638e-01,1.507381343571296273e-01,5.755743423517941659e-01,3.470351118829702042e-01,2.843484225580311664e-01,3.412453129433344889e-01,1.862921651396504674e-01,2.706286335470053928e-01,2.366177939059724566e-01,3.749042018712259727e-01,1.734496892167015913e-01,2.616572283313000069e-01
2.106825493260231497e-01,1.662609759412049526e-01,3.871897914644051863e-01,2.924682287211879950e-01,2.359281328490823171e-01,2.003636131934797560e-01,1.897762627110949896e-01,2.081175025411795276e-01,5.120517079895392509e-01,2.669820849707996713e-01,1.416072038950716150e-01,2.154489347677923661e-01,1.666647740405380884e-01,1.745736375678007268e-01,3.261355061168387803e-01,1.421026333705867617e-01,4.985152047545966525e-01,3.222511147473407500e-01,3.048391741082298045e-01,3.877633485090029586e-01,1.950553979463506837e-01,2.958859735211945008e-01,2.289765708907935959e-01,3.771285635931604929e-01,2.253591375346417069e-01,2.771547573395319319e-01
3.180738950336319815e-01,1.638527597381425893e-01,4.843701729292376745e-01,2.312284217038921841e-01,2.497967265344215038e-01,2.314265520321328040e-01,1.872072536407046184e-01,1.860140973916372675e-01,5.339622679244910852e-01,2.873257941031435170e-01,1.417267353568689714e-01,1.987502799862937708e-01,1.824187198864962167e-01,1.742985784098863566e-01,3.299082760400949832e-01,2.013379105658458512e-01,4.824282113541301098e-01,3.378914659866902870e-01,2.365934149817235377e-01,3.321013744561099879e-01,1.607805775215553068e-01,2.431584556531296293e-01,2.289230277756132692e-01,3.753710238407365063e-01,2.634573547819485384e-01,2.892504687994327806e-01
3.710556986209411212e-01,1.539520465984139663e-01,5.640045622668082848e-01,2.662166247360062132e-01,2.561731089509123871e-01,2.483679190513242985e-01,1.795319529866588881e-01,1.850764526626534345e-01,4.890772441306722729e-01,3.014950677782656796e-01,1.704049573189024558e-01,1.899349855168509238e-01,1.688758421046173963e-01,1.764052616467902679e-01,2.665399813634053428e-01,2.528071498229792491e-01,3.668316532640630845e-01,2.953929281501492254e-01,2.448875958902448358e-01,3.013869531757535358e-01,1.524184514439696214e-01,2.328976668366559977e-01,3.004957934603339487e-01,3.670199556381646966e-01,3.212235318631996850e-01,3.295797603205661286e-01
4.232463402141718456e-01,1.552987966460790403e-01,5.119685790910466494e-01,1.666442777334566361e-01,2.592655261688150969e-01,3.199699561363303357e-01,1.585830320444273356e-01,1.508749603730734634e-01,4.426278589330678304e-01,2.876088141489409056e-01,2.237704226519071082e-01,1.977868766057213068e-01,1.685787340276789226e-01,1.967120110951024736e-01,2.486501311779306944e-01,2.527136585095945409e-01,2.757220571974244305e-01,2.590286156283165830e-01,2.373467115332942856e-01,2.743818024191682636e-01,1.787053357681060162e-01,2.301446165735228366e-01,3.327604498631956398e-01,3.375512089109747871e-01,2.949599712897452153e-01,3.217572100213052511e-01
5.065562375862810995e-01,1.635762537666352046e-01,4.511622803858102992e-01,1.589781680695267485e-01,2.659701400976445251e-01,3.215381753246845387e-01,1.170972052483762182e-01,1.381834639918935181e-01,4.352792563167923734e-01,2.842601311986271417e-01,2.052266106535967083e-01,1.803026469282912048e-01,1.736767003203624482e-01,1.864019859674167778e-01,2.482894050888489745e-01,2.529421300287225671e-01,3.247563922400871772e-01,2.753293091192195452e-01,2.102628820627160111e-01,3.057800401715383143e-01,1.993202090878213595e-01,2.384543771073585339e-01,2.763995710598322608e-01,3.060223730151136468e-01,2.956252819523058628e-01,2.926824086757505716e-01
4.964269671856442190e-01,1.621831412246791670e-01,4.341970895565708810e-01,1.888224993327298762e-01,2.544935384511234355e-01,3.309581897880946033e-01,1.046005525178856088e-01,1.410483112672238915e-01,4.185950120888605741e-01,2.812583668236458001e-01,1.980570932868175871e-01,1.867525399382913009e-01,1.534701527532774945e-01,1.794265953261287849e-01,2.696281899400986282e-01,2.744080577480844108e-01,3.095648454852977238e-01,2.845336977244936061e-01,2.254187619801115150e-01,2.400293644368787227e-01,2.493033247072389824e-01,2.382504837080764160e-01,2.572113922979696321e-01,2.841145386069968137e-01,3.209734415445638089e-01,2.874331241498433998e-01
4.385787014650929794e-01,1.682336535578798364e-01,3.476458451258224724e-01,1.831390260892732103e-01,2.597606882044544707e-01,3.068922605316004026e-01,1.105975835511259220e-01,1.557340693742617077e-01,4.315734611996077663e-01,2.669061432332354156e-01,2.057701699593820766e-01,1.875363426793967281e-01,1.824998147104054114e-01,1.919354424497280720e-01,2.931108561204325835e-01,2.476545848965031327e-01,2.243338823793408210e-01,2.550331077987588180e-01,2.513344989344091229e-01,3.025969952741121571e-01,2.865706895940661747e-01,2.801673946008624849e-01,2.803583169800077934e-01,2.525382677097525175e-01,3.256929783550333579e-01,2.861965210149312600e-01
3.732730296522902558e-01,2.011538393291431304e-01,3.256681441393795007e-01,1.960001101027898929e-01,2.806096367702906602e-01,2.997971614063601464e-01,1.248020819003272663e-01,1.782679650985244391e-01,5.112343788119944055e-01,2.767562608012332781e-01,1.757176921654945434e-01,1.649138792843388157e-01,1.895965535433219995e-01,1.767427083310517677e-01,2.861990117955457436e-01,2.547618918118018660e-01,2.444635394577517329e-01,2.618081476883664660e-01,2.532063809635104468e-01,3.267878806023816196e-01,3.494806267200942784e-01,3.098249627619954483e-01,2.336882886426906170e-01,1.798578107042004548e-01,3.309171523467341336e-01,2.481544172312083740e-01
3.727270974779940960e-01,1.959465001496283887e-01,4.143936155157888490e-01,1.889586771562875300e-01,2.856569605012737045e-01,2.750810246547359950e-01,1.168100543536183950e-01,1.789974649986646738e-01,5.216543596814944284e-01,2.833584171654984774e-01,1.175906637292513379e-01,1.490101240788163639e-01,1.918309232330813185e-01,1.528105703470496735e-01,2.952008159463474501e-01,2.489381528770081842e-01,2.545118251457892944e-01,2.662169313230483003e-01,2.062738302594311901e-01,3.227828967275115923e-01,3.532772453265977108e-01,2.941113241045135163e-01,2.825621470313962047e-01,1.312296315741264263e-01,3.411708498648465815e-01,2.516542094901230708e-01
3.414101480863280247e-01,2.234068021366340528e-01,4.864677071496487093e-01,1.701407406980138259e-01,2.907842803350860206e-01,2.629181350671245809e-01,1.489962447598060236e-01,2.499270536724111369e-01,5.866695680868729834e-01,3.067467422213250305e-01,1.331912275904073850e-01,1.676106309759632096e-01,1.751852414819751458e-01,1.586623666827819135e-01,2.947533800291921580e-01,2.529835211743858281e-01,2.877937967703019240e-01,2.785102326579599885e-01,2.372988755061783139e-01,2.519612549143630531e-01,3.892304961209219760e-01,2.928302088471544384e-01,2.844858559887882277e-01,1.227257376216385892e-01,3.340851460720472010e-01,2.470989132274913347e-01
3.264583804362842789e-01,2.350786953084479936e-01,4.311667900051275870e-01,1.745575155534197509e-01,3.070861414568583081e-01,2.707932556891051723e-01,1.518419360764568238e-01,2.802846210381517156e-01,6.050026976321447592e-01,3.091411147995551389e-01,1.312467620272769753e-01,1.505518370791122662e-01,1.871652207582570893e-01,1.563212732882154621e-01,2.485796200379297716e-01,2.383752823450805691e-01,3.365700038048657916e-01,2.745083020626253867e-01,2.213193054800484671e-01,2.476865310369191775e-01,3.586653849435436081e-01,2.758904071535037694e-01,3.010696590190463096e-01,9.560594735135623246e-02,2.638561803055495258e-01,2.201772622253173883e-01
2.466455435956248776e-01,2.198802784775324426e-01,4.315310341391864202e-01,1.897403153117437624e-01,2.882917143332605070e-01,2.973735731591773401e-01,1.481394567537648865e-01,3.312543736196431610e-01,5.953347996698312716e-01,3.053545654510849139e-01,1.256251671390003766e-01,1.547189371665012858e-01,1.972861952433873911e-01,1.592100998496296660e-01,2.210197089827744266e-01,2.149628655028720803e-01,4.656001618496702354e-01,3.005275787784388863e-01,2.490902566025084697e-01,1.937705362799334863e-01,3.910986309061428301e-01,2.779864745961949102e-01,2.721063704595479971e-01,9.164645648651514875e-02,3.023258143515562546e-01,2.220262137658731427e-01
2.432394166837298088e-01,2.046931649975078926e-01,4.300224284459062685e-01,1.406954719462760184e-01,3.141324155466748147e-01,2.819002000970698418e-01,1.532204741011042870e-01,3.759241837384962315e-01,5.466658483126707324e-01,2.989437337632707137e-01,1.309311579261674408e-01,1.612637910712038658e-01,1.979305246602677815e-01,1.633751578858796960e-01,2.550287254319812402e-01,1.439544058490753176e-01,5.852477352269005451e-01,3.280769555026523676e-01,2.314402995241465477e-01,1.793687332890186725e-01,3.552342992938889443e-01,2.553477773690180364e-01,2.577572049015003364e-01,1.022238959642152167e-01,3.212865665002283544e-01,2.270892224553146266e-01
2.372318919310344998e-01,2.121658934340075464e-01,3.864197473308849107e-01,1.671568234979446399e-01,3.239266246194006382e-01,2.280421172737504831e-01,1.403207974007642522e-01,4.019609807392896528e-01,5.334724385160626303e-01,2.922997016381265745e-01,1.478314979279588270e-01,2.271606966315033449e-01,2.094289471560983884e-01,1.948070472385201868e-01,2.273638182777858729e-01,1.657650148136497192e-01,5.959427742415102092e-01,3.296905357776485634e-01,2.349437348993291264e-01,1.910138797036211034e-01,3.881903511143320884e-01,2.713826552390941060e-01,1.634621912005854993e-01,1.400202526335107278e-01,3.713942806450631906e-01,2.249589081597197782e-01
2.159476285318106537e-01,1.818107004832086315e-01,3.662888470645156991e-01,2.366102082441187693e-01,3.383140389297295547e-01,2.723918908051388144e-01,1.247060109414036277e-01,3.722698525897470967e-01,4.917992141275732143e-01,2.889042657463606889e-01,1.617696110821952860e-01,2.747525553629202588e-01,2.440029985362230092e-01,2.268417216604461661e-01,2.356331382523933482e-01,2.294493075506949253e-01,5.252142747822517999e-01,3.300989068617800615e-01,2.188821863990057237e-01,2.701470909959396982e-01,4.185091643602248945e-01,3.025128139183900777e-01,1.341656362274477599e-01,1.547907982375221481e-01,4.332860644309789455e-01,2.407474996319829419e-01
2.451677078323854231e-01,1.744370787578219395e-01,3.909367979990435171e-01,3.247959522525888931e-01,3.036558410086144244e-01,2.658407223759695626e-01,1.043366995425913102e-01,3.892841131357812623e-01,4.665293951652756954e-01,2.961093675633413302e-01,1.854971793053323270e-01,2.971191246434813360e-01,2.507938145238398642e-01,2.444700394908845276e-01,2.492764190502128885e-01,2.511557261588194256e-01,4.571584622771979189e-01,3.191968691620767351e-01,2.554565431708454293e-01,3.260230535299115107e-01,4.432615224884244864e-01,3.415803730630604385e-01,1.186442652333226933e-01,1.622285974503711314e-01,5.598665471783192960e-01,2.802464699540043735e-01
3.265466643386531476e-01,1.751078962317507148e-01,4.131309871989373161e-01,3.318909905409554995e-01,3.737357415152871565e-01,2.333663954284759257e-01,1.325865552242248557e-01,3.458913059020403691e-01,3.648893311395795536e-01,2.996828741688782882e-01,1.787030827405146627e-01,3.479671623955681303e-01,2.419927271897449883e-01,2.562209907752758808e-01,2.206618958122646690e-01,3.026385699689285724e-01,3.530903375914647424e-01,2.921302677908859668e-01,2.220021816236055767e-01,3.595594505470501301e-01,4.085388146127229558e-01,3.300334822611262209e-01,1.476159902954520819e-01,1.618778817363647760e-01,5.646376317771739650e-01,2.913771679363302836e-01
3.249902939760261344e-01,1.634484518707040590e-01,3.170684470112462572e-01,4.540178954839347858e-01,3.521396312723880095e-01,2.339486822391933230e-01,1.363069237685522184e-01,2.958053557077334750e-01,3.272487877881701257e-01,2.894416076797720616e-01,1.881074515973665540e-01,3.962368024156830981e-01,2.793716516249332704e-01,2.879053018793276686e-01,1.854892888127238904e-01,4.059877399836750445e-01,2.266788929459096491e-01,2.727186405807695557e-01,2.008065003845018737e-01,3.466143460436000856e-01,4.462111050653476130e-01,3.312106504978165056e-01,1.320198929968427193e-01,2.259329009007330913e-01,5.816916735278425676e-01,3.132148224751394872e-01
3.493341505088096710e-01,1.486121107871042624e-01,3.081503319518759665e-01,4.751200769729450601e-01,3.723514264316122313e-01,3.067072395417455022e-01,1.447114343997839003e-01,2.834156904216058592e-01,2.584277784963859292e-01,2.940922488346520147e-01,1.870032852797805789e-01,4.265518703007756818e-01,2.748092329948320645e-01,2.961214628584628028e-01,1.898905851613619800e-01,4.539832774022045103e-01,1.756352032140881536e-01,2.731696885925515850e-01,2.248282019373476770e-01,3.399001120338936976e-01,4.613294934663457747e-01,3.420192691458623924e-01,1.360430383599265380e-01,1.826802118481395953e-01,5.953324617272869324e-01,3.046852373117843737e-01
3.589639507558786136e-01,1.364734125313191160e-01,2.638216920287561607e-01,4.954038280739581634e-01,3.481247893467696031e-01,2.721065478618555633e-01,1.790941955173082079e-01,2.428121049006478072e-01,2.544707032485149512e-01,2.834745804738897923e-01,1.665882037907522317e-01,3.904532015922853594e-01,2.542691336851475858e-01,2.704368463560617442e-01,1.952278438626507406e-01,4.381371083606325212e-01,2.589663347261591531e-01,2.974437623164807865e-01,2.652139695868896974e-01,3.237149374192426765e-01,4.139735950420572186e-01,3.343008340160631420e-01,1.264806982409254488e-01,2.271563721802238034e-01,5.462011492756403408e-01,2.999460732322631884e-01
3.553043660253422109e-01,1.128227217962660262e-01,2.395897335224674296e-01,4.206761307186326349e-01,3.554045206227925968e-01,2.938388873851778271e-01,1.853306140465917906e-01,2.007439889105682995e-01,1.907954878551151867e-01,2.616118278758837734e-01,1.682220127365638973e-01,3.603977408456700005e-01,2.200496359805526880e-01,2.495564631875955286e-01,2.658362386035690861e-01,4.681000002567543561e-01,3.727973092777773223e-01,3.689111827127002918e-01,2.201879127480282361e-01,2.744392968440962366e-01,4.770192340886410531e-01,3.238821478935884901e-01,1.665250767143874044e-01,2.486071112815835815e-01,4.897846728435467645e-01,3.016389536131725557e-01
